path;score;n;leading;trailing;inner_missing;gaps;missing_rows;best_run;valid_fraction;Group
Exports/Daten_Raw_Clean\Gewicht\Probant14_Gewicht24_Gewicht24.csv;0.0;300;0;0;0;0;0;300;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant14_Gewicht25_Gewicht25.csv;0.0;310;0;0;0;0;0;310;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant15_Gewicht27_Gewicht27.csv;0.0;278;0;0;0;0;0;278;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant15_Gewicht28_Gewicht28.csv;0.0;356;0;0;0;0;0;356;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant15_Gewicht29_Gewicht29.csv;0.0;291;0;0;0;0;0;291;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant15_Gewicht31_Gewicht31.csv;0.0;279;0;0;0;0;0;279;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant16_Gewicht33_Gewicht33.csv;0.0;536;0;0;0;0;0;536;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant16_Gewicht36_Gewicht36.csv;0.0;491;0;0;0;0;0;491;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant17_Gewicht37_Gewicht37.csv;0.0;358;0;0;0;0;0;358;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant17_Gewicht38_Gewicht38.csv;0.0;301;0;0;0;0;0;301;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant17_Gewicht39_Gewicht39.csv;0.0;285;0;0;0;0;0;285;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant17_Gewicht40_Gewicht40.csv;0.0;317;0;0;0;0;0;317;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant19_Gewicht47_Gewicht47.csv;0.0;583;0;0;0;0;0;583;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant19_Gewicht48_Gewicht48.csv;0.0;378;0;0;0;0;0;378;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant19_Gewicht49_Gewicht49.csv;0.0;562;0;0;0;0;0;562;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant19_Gewicht51_Gewicht51.csv;0.0;400;0;0;0;0;0;400;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant19_Gewicht52_Gewicht52.csv;0.0;429;0;0;0;0;0;429;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant1_Gewicht18_Gewicht18.csv;0.0;485;0;0;0;0;0;485;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant1_Gewicht21_Gewicht21.csv;0.0;534;0;0;0;0;0;534;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant20_Gewicht54_Gewicht54.csv;0.0;355;0;0;0;0;0;355;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant20_Gewicht56_Gewicht56.csv;0.0;319;0;0;0;0;0;319;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant20_Gewicht57_Gewicht57.csv;0.0;277;0;0;0;0;0;277;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant21_Gewicht62_Gewicht62.csv;0.0;314;0;0;0;0;0;314;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant21_Gewicht63_Gewicht63.csv;0.0;357;0;0;0;0;0;357;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant21_Gewicht66_Gewicht66.csv;0.0;238;0;0;0;0;0;238;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant22_Gewicht62_Gewicht62.csv;0.0;354;0;0;0;0;0;354;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant22_Gewicht63_Gewicht63.csv;0.0;373;0;0;0;0;0;373;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant23_Gewicht59_Gewicht59.csv;0.0;379;0;0;0;0;0;379;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant23_Gewicht60_Gewicht60.csv;0.0;288;0;0;0;0;0;288;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant23_Gewicht61_Gewicht61.csv;0.0;294;0;0;0;0;0;294;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant23_Gewicht62_Gewicht62.csv;0.0;281;0;0;0;0;0;281;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant23_Gewicht63_Gewicht63.csv;0.0;310;0;0;0;0;0;310;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant24_Gewicht59_Gewicht59.csv;0.0;362;0;0;0;0;0;362;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant24_Gewicht60_Gewicht60.csv;0.0;245;0;0;0;0;0;245;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant24_Gewicht61_Gewicht61.csv;0.0;247;0;0;0;0;0;247;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant24_Gewicht62_Gewicht62.csv;0.0;268;0;0;0;0;0;268;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant24_Gewicht63_Gewicht63.csv;0.0;265;0;0;0;0;0;265;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant25_Gewicht64_Gewicht64.csv;0.0;323;0;0;0;0;0;323;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant26_Gewicht60_Gewicht60.csv;0.0;306;0;0;0;0;0;306;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant26_Gewicht61_Gewicht61.csv;0.0;257;0;0;0;0;0;257;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant26_Gewicht62_Gewicht62.csv;0.0;254;0;0;0;0;0;254;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant27_Gewicht59_Gewicht59.csv;0.0;259;0;0;0;0;0;259;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant27_Gewicht61_Gewicht61.csv;0.0;245;0;0;0;0;0;245;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant27_Gewicht63_Gewicht63.csv;0.0;243;0;0;0;0;0;243;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant28_Gewicht59_Gewicht59.csv;0.0;386;0;0;0;0;0;386;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant28_Gewicht60_Gewicht60.csv;0.0;389;0;0;0;0;0;389;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant28_Gewicht62_Gewicht62.csv;0.0;390;0;0;0;0;0;390;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant28_Gewicht63_Gewicht63.csv;0.0;354;0;0;0;0;0;354;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant29_Gewicht59_Gewicht59.csv;0.0;254;0;0;0;0;0;254;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant29_Gewicht60_Gewicht60.csv;0.0;251;0;0;0;0;0;251;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant29_Gewicht61_Gewicht61.csv;0.0;275;0;0;0;0;0;275;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant29_Gewicht62_Gewicht62.csv;0.0;266;0;0;0;0;0;266;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant29_Gewicht63_Gewicht63.csv;0.0;289;0;0;0;0;0;289;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant2_Gewicht02_Gewicht02.csv;0.0;346;0;0;0;0;0;346;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant2_Gewicht03_Gewicht03.csv;0.0;341;0;0;0;0;0;341;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant2_Gewicht04_Gewicht04.csv;0.0;350;0;0;0;0;0;350;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant2_Gewicht05_Gewicht05.csv;0.0;330;0;0;0;0;0;330;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant30_Gewicht59_Gewicht59.csv;0.0;374;0;0;0;0;0;374;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant30_Gewicht60_Gewicht60.csv;0.0;374;0;0;0;0;0;374;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant30_Gewicht61_Gewicht61.csv;0.0;352;0;0;0;0;0;352;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant30_Gewicht62_Gewicht62.csv;0.0;388;0;0;0;0;0;388;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant30_Gewicht63_Gewicht63.csv;0.0;361;0;0;0;0;0;361;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant31_Gewicht60_Gewicht60.csv;0.0;249;0;0;0;0;0;249;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant31_Gewicht61_Gewicht61.csv;0.0;236;0;0;0;0;0;236;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant31_Gewicht62_Gewicht62.csv;0.0;237;0;0;0;0;0;237;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant31_Gewicht63_Gewicht63.csv;0.0;233;0;0;0;0;0;233;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant32_Gewicht59_Gewicht59.csv;0.0;267;0;0;0;0;0;267;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant32_Gewicht60_Gewicht60.csv;0.0;258;0;0;0;0;0;258;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant32_Gewicht62_Gewicht62.csv;0.0;238;0;0;0;0;0;238;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant32_Gewicht63_Gewicht63.csv;0.0;258;0;0;0;0;0;258;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant33_Gewicht60_Gewicht60.csv;0.0;300;0;0;0;0;0;300;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant33_Gewicht61_Gewicht61.csv;0.0;273;0;0;0;0;0;273;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant33_Gewicht62_Gewicht62.csv;0.0;282;0;0;0;0;0;282;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant33_Gewicht63_Gewicht63.csv;0.0;274;0;0;0;0;0;274;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant33_Gewicht64_Gewicht64.csv;0.0;270;0;0;0;0;0;270;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant34_Gewicht59_Gewicht59.csv;0.0;273;0;0;0;0;0;273;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant34_Gewicht60_Gewicht60.csv;0.0;264;0;0;0;0;0;264;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant34_Gewicht61_Gewicht61.csv;0.0;285;0;0;0;0;0;285;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant34_Gewicht62_Gewicht62.csv;0.0;291;0;0;0;0;0;291;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant34_Gewicht63_Gewicht63.csv;0.0;273;0;0;0;0;0;273;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant35_Gewicht59_Gewicht59.csv;0.0;232;0;0;0;0;0;232;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant35_Gewicht60_Gewicht60.csv;0.0;231;0;0;0;0;0;231;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant35_Gewicht61_Gewicht61.csv;0.0;235;0;0;0;0;0;235;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant35_Gewicht62_Gewicht62.csv;0.0;225;0;0;0;0;0;225;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant35_Gewicht63_Gewicht63.csv;0.0;258;0;0;0;0;0;258;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant36_Gewicht59_Gewicht59.csv;0.0;342;0;0;0;0;0;342;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant36_Gewicht61_Gewicht61.csv;0.0;280;0;0;0;0;0;280;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant36_Gewicht62_Gewicht62.csv;0.0;278;0;0;0;0;0;278;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant36_Gewicht63_Gewicht63.csv;0.0;291;0;0;0;0;0;291;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant37_Gewicht61_Gewicht61.csv;0.0;263;0;0;0;0;0;263;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant39_Gewicht60_Gewicht60.csv;0.0;220;0;0;0;0;0;220;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant39_Gewicht62_Gewicht62.csv;0.0;221;0;0;0;0;0;221;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant39_Gewicht63_Gewicht63.csv;0.0;228;0;0;0;0;0;228;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant39_Gewicht64_Gewicht64.csv;0.0;218;0;0;0;0;0;218;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant39_Gewicht65_Gewicht65.csv;0.0;221;0;0;0;0;0;221;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant39_Gewicht68_Gewicht68.csv;0.0;208;0;0;0;0;0;208;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant3_Gewicht07_Gewicht07.csv;0.0;398;0;0;0;0;0;398;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant3_Gewicht08_Gewicht08.csv;0.0;377;0;0;0;0;0;377;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant3_Gewicht09_Gewicht09.csv;0.0;373;0;0;0;0;0;373;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant3_Gewicht10_Gewicht10.csv;0.0;354;0;0;0;0;0;354;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant5_Gewicht07_Gewicht07.csv;0.0;293;0;0;0;0;0;293;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant5_Gewicht09_Gewicht09.csv;0.0;300;0;0;0;0;0;300;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant5_Gewicht10_Gewicht10.csv;0.0;290;0;0;0;0;0;290;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant6_Gewicht07_Gewicht07.csv;0.0;362;0;0;0;0;0;362;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant6_Gewicht08_Gewicht08.csv;0.0;338;0;0;0;0;0;338;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant6_Gewicht10_Gewicht10.csv;0.0;393;0;0;0;0;0;393;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant7_Gewicht06_Gewicht06.csv;0.0;360;0;0;0;0;0;360;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant7_Gewicht07_Gewicht07.csv;0.0;455;0;0;0;0;0;455;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant7_Gewicht08_Gewicht08.csv;0.0;374;0;0;0;0;0;374;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant7_Gewicht09_Gewicht09.csv;0.0;478;0;0;0;0;0;478;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant7_Gewicht10_Gewicht10.csv;0.0;536;0;0;0;0;0;536;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant8_Gewicht11_Gewicht11.csv;0.0;524;0;0;0;0;0;524;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant8_Gewicht12_Gewicht12.csv;0.0;359;0;0;0;0;0;359;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant8_Gewicht14_Gewicht14.csv;0.0;345;0;0;0;0;0;345;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant9_Gewicht11_Gewicht11.csv;0.0;390;0;0;0;0;0;390;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant9_Gewicht15_Gewicht15.csv;0.0;338;0;0;0;0;0;338;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant19_Gewicht50_Gewicht50.csv;65.043;374;0;0;1;1;1;331;0.9973262032085561;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant39_Gewicht67_Gewicht67.csv;65.097;230;0;0;1;1;1;133;0.9956521739130435;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant39_Gewicht66_Gewicht66.csv;65.101;224;0;0;1;1;1;123;0.9955357142857143;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant38_Gewicht61_Gewicht61.csv;65.102;216;0;0;1;1;1;114;0.9953703703703703;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant38_Gewicht63_Gewicht63.csv;65.106;222;0;0;1;1;1;116;0.9954954954954955;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant39_Gewicht59_Gewicht59.csv;65.128;284;0;0;1;1;1;156;0.9964788732394366;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant6_Gewicht09_Gewicht09.csv;65.17;348;0;0;1;1;1;178;0.9971264367816092;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant15_Gewicht30_Gewicht30.csv;120.151;320;0;0;2;1;2;169;0.99375;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant31_Gewicht59_Gewicht59.csv;130.06;312;0;0;2;2;2;252;0.9935897435897436;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant13_Gewicht16_Gewicht16.csv;130.117;308;0;0;2;2;2;191;0.9935064935064936;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant36_Gewicht60_Gewicht60.csv;130.167;315;0;0;2;2;2;148;0.9936507936507937;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant39_Gewicht61_Gewicht61.csv;185.07;228;0;0;3;2;3;158;0.9868421052631579;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant26_Gewicht63_Gewicht63.csv;250.007;257;0;0;4;3;4;250;0.9844357976653697;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant9_Gewicht14_Gewicht14.csv;260.116;354;0;0;4;4;4;238;0.9887005649717514;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant9_Gewicht13_Gewicht13.csv;260.14;308;0;0;4;4;4;168;0.987012987012987;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant32_Gewicht61_Gewicht61.csv;260.147;263;0;0;4;4;4;116;0.9847908745247148;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant21_Gewicht64_Gewicht64.csv;390.121;262;0;0;6;6;6;141;0.9770992366412213;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant21_Gewicht65_Gewicht65.csv;535.12;306;0;0;9;4;9;186;0.9705882352941176;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant6_Gewicht06_Gewicht06.csv;555.234;476;0;0;9;6;9;242;0.9810924369747899;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant10_Gewicht12_Gewicht12.csv;625.152;313;0;0;11;2;11;161;0.9648562300319489;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant18_Gewicht46_Gewicht46.csv;635.112;324;0;0;11;3;11;212;0.9660493827160493;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant16_Gewicht34_Gewicht34.csv;680.057;517;0;0;12;2;12;460;0.97678916827853;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant12_Gewicht13_Gewicht13.csv;1180.261;400;0;0;20;8;20;139;0.95;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant22_Gewicht59_Gewicht59.csv;46295.194;410;0;46;1;1;47;216;0.8853658536585366;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant9_Gewicht12_Gewicht12.csv;49200.273;324;0;47;33;15;80;51;0.7530864197530864;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant38_Gewicht62_Gewicht62.csv;119595.119;222;0;119;0;0;119;103;0.46396396396396394;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant38_Gewicht60_Gewicht60.csv;128640.128;229;0;128;0;0;128;101;0.4410480349344978;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant18_Gewicht42_Gewicht42.csv;131655.131;345;0;131;0;0;131;214;0.6202898550724638;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant26_Gewicht59_Gewicht59.csv;134290.147;300;0;133;11;2;144;153;0.52;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant25_Gewicht60_Gewicht60.csv;146730.146;372;0;146;0;0;146;226;0.6075268817204301;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant38_Gewicht59_Gewicht59.csv;146795.198;259;0;146;1;1;147;61;0.43243243243243246;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant20_Gewicht58_Gewicht58.csv;148740.148;311;0;148;0;0;148;163;0.5241157556270096;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant18_Gewicht45_Gewicht45.csv;148805.164;316;0;148;1;1;149;152;0.5284810126582279;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant18_Gewicht43_Gewicht43.csv;152945.197;315;0;152;3;2;155;118;0.5079365079365079;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant37_Gewicht63_Gewicht63.csv;169035.218;276;0;168;3;3;171;58;0.3804347826086957;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant37_Gewicht60_Gewicht60.csv;169460.215;262;0;168;10;7;178;47;0.32061068702290074;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant37_Gewicht62_Gewicht62.csv;172860.172;266;0;172;0;0;172;94;0.3533834586466165;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant18_Gewicht44_Gewicht44.csv;173865.173;307;0;173;0;0;173;134;0.4364820846905538;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant37_Gewicht59_Gewicht59.csv;180900.18;341;0;180;0;0;180;161;0.47214076246334313;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant25_Gewicht61_Gewicht61.csv;183105.218;261;0;182;3;3;185;43;0.29118773946360155;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant27_Gewicht62_Gewicht62.csv;183915.183;233;0;183;0;0;183;50;0.2145922746781116;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant25_Gewicht62_Gewicht62.csv;184920.184;325;0;184;0;0;184;141;0.4338461538461538;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant27_Gewicht60_Gewicht60.csv;189945.189;254;0;189;0;0;189;65;0.2559055118110236;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant11_Gewicht11_Gewicht11.csv;197045.254;432;0;196;1;1;197;178;0.5439814814814815;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant25_Gewicht63_Gewicht63.csv;208220.238;339;0;207;3;2;210;101;0.3805309734513274;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant17_Gewicht41_Gewicht41.csv;219165.272;313;0;215;56;1;271;41;0.134185303514377;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant20_Gewicht55_Gewicht55.csv;227130.226;363;0;226;0;0;226;137;0.3774104683195592;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant25_Gewicht59_Gewicht59.csv;228135.227;370;0;227;0;0;227;143;0.3864864864864865;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant22_Gewicht60_Gewicht60.csv;267395.293;336;0;266;1;1;267;43;0.20535714285714285;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant16_Gewicht35_Gewicht35.csv;272355.271;470;0;271;0;0;271;199;0.42340425531914894;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant22_Gewicht61_Gewicht61.csv;275435.284;351;0;274;1;1;275;67;0.21652421652421652;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant28_Gewicht61_Gewicht61.csv;276440.306;343;0;275;1;1;276;37;0.19533527696793002;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant8_Gewicht15_Gewicht15.csv;287430.286;394;0;286;0;0;286;108;0.27411167512690354;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant8_Gewicht13_Gewicht13.csv;346790.348;380;0;345;1;1;346;32;0.08947368421052632;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant16_Gewicht32_Gewicht32.csv;478380.476;589;0;476;0;0;476;113;0.19185059422750425;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant1_Gewicht19_Gewicht19.csv;1309841.673;1892;0;1303;5;5;1308;219;0.3086680761099366;gewicht
